id,name,ticker,category,sub,source,sourceUrl,confidence,rawScore,score,fundamental,price,change,volume
ath-P-10830,Pierre Webó,PIWE,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Pierre_Web%C3%B3,0.89,83.0,79.4,152.69,146.92,0.33,356408
ath-P-90361,Roman Bürki,ROBU,Athlete,Football • Goalkeeper • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Roman_B%C3%BCrki,0.89,83.1,79.4,152.93,163.02,-0.52,534984
ath-P-30342,Shanice van de Sanden,SHSA,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Shanice_van_de_Sanden,0.89,83.0,79.4,152.79,173.43,-7.45,319419
ath-P-42540,Tarcisio Burgnich,TABU,Athlete,Football • Defender • 1974,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Tarcisio_Burgnich,0.89,83.1,79.4,152.87,164.03,-2.93,494063
ath-P-45457,Yasser Al-Shahrani,YAAL,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Yasser_Al-Shahrani,0.89,83.0,79.4,152.66,165.5,-3.93,653780
ath-P-90491,Yoshito Ōkubo,YOOK,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Yoshito_%C5%8Ckubo,0.89,83.1,79.4,152.92,161.84,5.93,453033
ath-P-39341,Antonio Rukavina,ANR2,Athlete,Football • Defender • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Antonio_Rukavina,0.89,82.9,79.3,152.19,159.1,-2.37,706118
ath-P-87745,Boonsing Waraporn,BOWA,Athlete,Football • Goalkeeper • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Waraporn_Boonsing,0.89,82.9,79.3,152.19,167.85,4.2,723107
ath-P-33611,CJ Bott,CJBO,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/C._J._Bott,0.89,82.9,79.3,152.26,144.16,-0.85,359126
ath-P-99988,Dominik Livaković,DOLI,Athlete,Football • Goalkeeper • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Dominik_Livakovi%C4%87,0.89,82.9,79.3,152.39,167.98,-0.29,391544
ath-P-31755,Fabián Orellana,FAOR,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Fabi%C3%A1n_Orellana,0.89,83.0,79.3,152.49,140.62,0.88,652725
ath-P-54473,Fatmire Bajramaj,FAB2,Athlete,Football • Midfielder • 2011,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Fatmire_Alushi,0.89,82.9,79.3,152.45,171.24,-5.14,591735
ath-P-24905,Gabrielle Onguéné,GAON,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Gabrielle_Ongu%C3%A9n%C3%A9,0.89,83.0,79.3,152.5,158.01,7.46,339273
ath-P-42222,Guro Knutsen Mienna,GUMI,Athlete,Football • Forward • 2011,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Guro_Knutsen_Mienna,0.89,82.9,79.3,152.21,155.46,-5.76,680463
ath-P-53921,Intamee Silawan,INSI,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Silawan_Intamee,0.89,82.9,79.3,152.2,147.26,5.15,372362
ath-P-21116,Madjid Bougherra,MAB5,Athlete,Football • Defender • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Madjid_Bougherra,0.89,82.9,79.3,152.36,154.87,4.9,697816
ath-P-97258,Michael Bradley,MIBR,Athlete,Football • Midfielder • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Michael_Bradley_(soccer),0.89,82.9,79.3,152.17,148.81,1.66,626958
ath-P-13975,Michy Batshuayi,MIBA,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Michy_Batshuayi,0.89,83.0,79.3,152.5,172.72,-3.66,452060
ath-P-06356,Aleksandr Samedov,ALSA,Athlete,Football • Forward • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Aleksandr_Samedov,0.89,82.8,79.2,151.87,157.05,0.99,594222
ath-P-56574,Alicia Ferguson,ALFE,Athlete,Football • Forward • 2007,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Alicia_Ferguson,0.89,82.8,79.2,152.01,168.98,-1.28,641198
ath-P-44463,Ante Rebić,ANRE,Athlete,Football • Forward • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Ante_Rebi%C4%87,0.89,82.8,79.2,151.78,171.9,1.49,699535
ath-P-93922,Boniek García,BOGA,Athlete,Football • Midfielder • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Boniek_Garc%C3%ADa,0.89,82.9,79.2,152.16,161.61,-4.33,427266
ath-P-71461,Clarisa Huber,CLHU,Athlete,Football • Midfielder • 2007,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Clarisa_Huber,0.89,82.9,79.2,152.16,163.59,-7.33,641198
ath-P-92628,John Stones,JOST,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/John_Stones,0.89,82.8,79.2,152.09,139.93,7.97,714296
ath-P-03183,Laure Boulleau,LABO,Athlete,Football • Defender • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Laure_Boulleau,0.89,82.9,79.2,152.13,147.59,0.54,494300
ath-P-84365,Marta Corredera,MAC2,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Marta_Corredera,0.89,82.9,79.2,152.15,145.82,7.71,524572
ath-P-29864,Morteza Pouraliganji,MOPO,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Morteza_Pouraliganji,0.89,82.8,79.2,152.0,162.88,-0.44,566368
ath-P-22126,Roman Wójcicki,ROWO,Athlete,Football • Defender • 1986,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Roman_W%C3%B3jcicki,0.89,82.8,79.2,152.04,163.74,-5.39,532174
ath-P-15347,Tatiana Ariza,TAAR,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Tatiana_Ariza,0.89,82.8,79.2,151.82,155.81,-5.56,345328
ath-P-47188,Vangelis Moras,VAMO,Athlete,Football • Defender • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Vangelis_Moras,0.89,82.8,79.2,151.96,168.21,0.31,620516
ath-P-15185,Wilson Palacios,WIPA,Athlete,Football • Midfielder • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Wilson_Palacios,0.89,82.8,79.2,151.77,170.66,-1.45,362850
ath-P-38788,Alex Greenwood,ALGR,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Alex_Greenwood,0.89,82.7,79.1,151.43,156.47,5.78,517954
ath-P-72635,Camille Abily,CAAB,Athlete,Football • Midfielder • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Camille_Abily,0.89,82.7,79.1,151.74,157.62,8.57,623840
ath-cur-ath-010,Carlos Alcaraz,CAAL,Athlete,Tennis,Curated prototype anchor,,0.78,87.3,79.1,151.57,173.5,-4.84,484381
ath-P-49805,Edu,EDUX,Athlete,Football • Forward • 1974,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Jonas_Eduardo_Am%C3%A9rico,0.89,82.7,79.1,151.58,154.25,8.09,673712
ath-P-77989,François Omam-Biyik,FROM,Athlete,Football • Forward • 1998,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Omam-Biyik,0.89,82.7,79.1,151.6,159.2,4.93,353884
ath-P-66124,Haiyan Wu,HAWU,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Wu_Haiyan,0.89,82.7,79.1,151.59,161.52,6.11,511336
ath-P-14499,Juan Fernando Quintero,JUQU,Athlete,Football • Midfielder • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Juan_Fernando_Quintero,0.89,82.7,79.1,151.51,168.29,9.1,541566
ath-P-85744,Maria Thorisdottir,MATH,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Maria_Thorisdottir,0.89,82.7,79.1,151.53,151.15,9.08,696635
ath-P-15637,Nery Pumpido,NEPU,Athlete,Football • Goalkeeper • 1990,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Nery_Pumpido,0.89,82.7,79.1,151.66,143.64,-2.98,745411
ath-P-79763,Sergei Ignashevich,SEIG,Athlete,Football • Defender • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sergei_Ignashevich,0.89,82.7,79.1,151.7,161.6,-2.86,495491
ath-cur-ath-003,Shohei Ohtani,SHOH,Athlete,Baseball,Curated prototype anchor,,0.78,87.2,79.1,151.37,173.89,2.24,511947
ath-P-32279,Simão,SIMA,Athlete,Football • Forward • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sim%C3%A3o_Sabrosa,0.89,82.7,79.1,151.69,166.29,1.31,487707
ath-P-55416,Sol Bamba,SOBA,Athlete,Football • Defender • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sol_Bamba,0.89,82.7,79.1,151.43,151.4,-1.17,652725
ath-P-59795,Verena Schweers,VESC,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Verena_Schweers,0.89,82.7,79.1,151.7,159.69,-5.46,670164
ath-P-18923,Andreas Christensen,ANC3,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Andreas_Christensen,0.89,82.6,79.0,151.28,166.33,-5.9,552920
ath-P-58476,Brad Guzan,BRGU,Athlete,Football • Goalkeeper • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Brad_Guzan,0.89,82.6,79.0,151.16,141.3,5.31,369291
ath-P-21070,Daniel Van Buyten,DABU,Athlete,Football • Defender • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Daniel_Van_Buyten,0.89,82.6,79.0,151.14,157.03,6.72,491683
ath-P-41027,Hotaru Yamaguchi,HOYA,Athlete,Football • Midfielder • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Hotaru_Yamaguchi,0.89,82.6,79.0,151.35,161.2,7.24,541566
ath-P-58271,Hye-ri Kim,HYKI,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Kim_Hye-ri_(footballer),0.89,82.6,79.0,151.31,169.25,0.81,570897
ath-P-81643,Jared Borgetti,JABO,Athlete,Football • Forward • 2006,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Jared_Borgetti,0.89,82.6,79.0,151.29,153.02,1.92,514396
ath-P-59901,Javad Nekounam,JANE,Athlete,Football • Midfielder • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Javad_Nekounam,0.89,82.6,79.0,151.11,149.37,3.62,465916
ath-P-60374,Laura Alleway,LAAL,Athlete,Football • Defender • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Laura_Brock,0.89,82.6,79.0,151.32,150.47,6.77,539639
ath-P-33618,Lorenzo Staelens,LOST,Athlete,Football • Midfielder • 1998,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Lorenzo_Staelens,0.89,82.6,79.0,151.29,141.38,6.44,353884
ath-P-25745,Mario Mandžukić,MAM2,Athlete,Football • Forward • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Mario_Mand%C5%BEuki%C4%87,0.89,82.6,79.0,151.14,176.12,3.52,594222
ath-P-70671,Maxi Gómez,MAGO,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Maxi_G%C3%B3mez,0.89,82.6,79.0,151.14,169.07,-5.85,626884
ath-P-79593,Nahomi Kawasumi,NAKA,Athlete,Football • Midfielder • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Nahomi_Kawasumi,0.89,82.5,79.0,151.0,135.12,-3.36,455438
ath-P-88896,Patrick Pemberton,PAPE,Athlete,Football • Goalkeeper • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Patrick_Pemberton,0.89,82.6,79.0,151.22,164.1,2.04,679789
ath-P-74624,Sally Shipard,SASH,Athlete,Football • Midfielder • 2011,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sally_Shipard,0.89,82.6,79.0,151.18,167.8,-4.86,407940
ath-P-62964,Thaisa,THAI,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Thaisa,0.89,82.6,79.0,151.28,144.02,6.28,703253
ath-P-22930,Thomas Meunier,THME,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Thomas_Meunier,0.89,82.6,79.0,151.14,165.29,3.73,633608
ath-P-65568,Virginia Torrecilla,VITO,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Virginia_Torrecilla,0.89,82.6,79.0,151.24,143.71,-3.36,385598
ath-P-80017,Ysis Sonkeng,YSSO,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Ysis_Sonkeng,0.89,82.6,79.0,151.03,150.25,-7.32,372362
ath-P-84176,Ayumi Kaihori,AYKA,Athlete,Football • Goalkeeper • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Ayumi_Kaihori,0.89,82.4,78.9,150.65,140.56,5.51,708042
ath-P-51118,Aziz Behich,AZBE,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Aziz_Behich,0.89,82.4,78.9,150.64,152.82,1.79,357924
ath-P-22573,Christine Manie,CHMA,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Christine_Manie,0.89,82.5,78.9,150.72,167.61,-2.93,643693
ath-P-40778,Eun-sun Park,EUPA,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Park_Eun-sun_(footballer),0.89,82.4,78.9,150.59,167.5,5.68,345328
ath-P-06224,Fabiana,FABI,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Fabiana_da_Silva_Sim%C3%B5es,0.89,82.4,78.9,150.64,150.12,1.17,572024
ath-P-02465,Harry Maguire,HAM2,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Harry_Maguire,0.89,82.5,78.9,150.71,152.53,4.05,317580
ath-P-89089,Jiahui Lou,JILO,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Lou_Jiahui,0.89,82.5,78.9,150.67,168.73,-0.65,537807
ath-P-29677,Josefine Öqvist,JOOQ,Athlete,Football • Forward • 2011,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Josefine_%C3%96qvist,0.89,82.5,78.9,150.87,146.57,-5.94,553708
ath-P-79409,Leon Goretzka,LEG2,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Leon_Goretzka,0.89,82.4,78.9,150.57,158.92,3.97,344476
ath-P-92673,Marcus Hahnemann,MAH2,Athlete,Football • Goalkeeper • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Marcus_Hahnemann,0.89,82.5,78.9,150.74,154.52,-4.87,582249
ath-P-09704,Reto Ziegler,REZI,Athlete,Football • Defender • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Reto_Ziegler,0.89,82.4,78.9,150.64,166.75,-2.73,530333
ath-P-58791,Rodrigo Bentancur,ROBE,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Rodrigo_Bentancur,0.89,82.5,78.9,150.77,137.68,-2.8,505852
ath-P-36964,Shinji Kagawa,SHKA,Athlete,Football • Midfielder • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Shinji_Kagawa,0.89,82.5,78.9,150.69,158.59,4.51,324357
ath-P-42223,Wahbi Khazri,WAKH,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Wahbi_Khazri,0.89,82.5,78.9,150.72,152.77,9.12,458784
ath-P-36793,Claudine Meffometou,CLME,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Claudine_Meffometou,0.89,82.4,78.8,150.53,146.99,2.3,590750
ath-P-26403,Céline Deville,CEDE,Athlete,Football • Goalkeeper • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/C%C3%A9line_Deville,0.89,82.3,78.8,150.25,168.96,2.39,597932
ath-P-70845,Daniëlle van de Donk,DADO,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Dani%C3%ABlle_van_de_Donk,0.89,82.3,78.8,150.22,165.54,4.13,630457
ath-P-07056,Gilmar,GILM,Athlete,Football • Goalkeeper • 1966,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Gylmar_dos_Santos_Neves,0.89,82.3,78.8,150.28,147.44,1.84,429233
ath-P-14428,Hugo Almeida,HUAL,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Hugo_Almeida,0.89,82.3,78.8,150.17,152.43,4.1,324200
ath-P-66316,Kevin-Prince Boateng,KEBO,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Kevin-Prince_Boateng,0.89,82.3,78.8,150.25,135.49,-3.54,362850
ath-P-88715,Koen Casteels,KOCA,Athlete,Football • Goalkeeper • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Koen_Casteels,0.89,82.4,78.8,150.44,165.94,-6.97,532748
ath-P-59837,Marcus Rashford,MAR4,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Marcus_Rashford,0.89,82.4,78.8,150.33,175.09,-3.23,633608
ath-P-85579,Martin Braithwaite,MAB4,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Martin_Braithwaite,0.89,82.4,78.8,150.4,145.88,-4.53,452060
ath-P-63236,Merel van Dongen,MEDO,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Merel_van_Dongen,0.89,82.4,78.8,150.34,136.17,5.99,491483
ath-P-53255,Raúl Cárdenas,RACA,Athlete,Football • Midfielder • 1962,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Ra%C3%BAl_C%C3%A1rdenas,0.89,82.3,78.8,150.15,164.86,-4.96,619764
ath-P-92848,Salvador Reyes,SARE,Athlete,Football • Forward • 1966,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Salvador_Reyes_Monte%C3%B3n,0.89,82.4,78.8,150.48,166.67,6.18,397369
ath-P-12977,Sarah Bouhaddi,SABO,Athlete,Football • Goalkeeper • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sarah_Bouhaddi,0.89,82.3,78.8,150.26,134.17,8.14,524572
ath-P-40014,Shanshan Wang,SHWA,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Wang_Shanshan,0.89,82.4,78.8,150.31,153.67,-1.37,438540
ath-P-66906,Shūichi Gonda,SHGO,Athlete,Football • Goalkeeper • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sh%C5%ABichi_Gonda,0.89,82.3,78.8,150.2,149.15,3.27,667228
ath-P-18602,Tayla,TAYL,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Tayla_(footballer),0.89,82.4,78.8,150.41,157.32,-0.72,610604
ath-P-96810,Toni Duggan,TODU,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Toni_Duggan,0.89,82.4,78.8,150.36,158.85,-0.9,723107
ath-P-77426,Willi Schulz,WISC,Athlete,Football • Defender • 1970,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Willi_Schulz,0.89,82.4,78.8,150.37,154.33,-4.14,464361
ath-P-88869,Ahmed Reda Tagnaouti,AHTA,Athlete,Football • Goalkeeper • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Ahmed_Reda_Tagnaouti,0.89,82.3,78.7,149.95,144.43,-2.46,741192
ath-P-10740,Bryan Oviedo,BROV,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Bryan_Oviedo,0.89,82.2,78.7,149.74,155.55,7.94,364648
ath-P-35919,Claire Rafferty,CLRA,Athlete,Football • Defender • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Claire_Rafferty,0.89,82.2,78.7,149.93,159.53,-3.86,623840
ath-P-91562,Graeme Souness,GRSO,Athlete,Football • Midfielder • 1986,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Graeme_Souness,0.89,82.2,78.7,149.87,143.36,6.01,425906
ath-P-07475,Jozy Altidore,JOA2,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Jozy_Altidore,0.89,82.3,78.7,150.09,160.77,-2.12,536775
ath-P-59574,Karl-Heinz Rummenigge,KARU,Athlete,Football • Forward • 1986,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Karl-Heinz_Rummenigge,0.89,82.3,78.7,149.97,138.91,7.77,603020
ath-P-98538,Lianne Sanderson,LISA,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Lianne_Sanderson,0.89,82.2,78.7,149.84,159.02,7.47,332374
ath-P-03700,Mónica Ocampo,MOOC,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/M%C3%B3nica_Ocampo,0.89,82.2,78.7,149.95,154.54,-4.18,455438
ath-P-92991,Natalia Gaitán,NAGA,Athlete,Football • Midfielder • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Natalia_Gait%C3%A1n,0.89,82.2,78.7,149.94,175.38,-6.07,474869
ath-P-00585,Omar Al-Ghamdi,OMAL,Athlete,Football • Midfielder • 2006,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Omar_Al-Ghamdi,0.89,82.2,78.7,149.89,145.88,7.9,539058
ath-P-79080,Oscar Ruggeri,OSRU,Athlete,Football • Defender • 1994,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Oscar_Ruggeri,0.89,82.3,78.7,150.05,168.13,-6.62,561159
ath-P-31976,Salomon Kalou,SAKA,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Salomon_Kalou,0.89,82.2,78.7,149.77,143.45,-5.76,639841
ath-P-31668,Sidney Govou,SIGO,Athlete,Football • Forward • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sidney_Govou,0.89,82.3,78.7,150.07,134.59,-2.13,626368
ath-P-57615,Thomas Delaney,THDE,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Thomas_Delaney,0.89,82.3,78.7,150.0,150.24,2.39,505852
ath-P-26900,Victor Moses,VIMO,Athlete,Football • Forward • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Victor_Moses,0.89,82.2,78.7,149.9,154.85,-0.35,449417
ath-P-95269,Vincent Kompany,VIKO,Athlete,Football • Defender • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Vincent_Kompany,0.89,82.2,78.7,149.82,165.88,-7.28,712700
